Player_id,Ratings,Reviews
94672,5,"The graphics were amazing. Sadly\, that is the only good thing about this game. The gameplay was very clunky for a FPS\, the multiplayer modes were set up terribly and were flat out boring\, and the game lacked story. It was the worst FPS I've played in a while."
94673,8,Felt like more of a tech demo for the PS4. Beautiful environments and maps. Campaign was alright. Multiplayer was fun but I feel like it has died down completely.
94674,7,"Killzone Shadow Fall is a first-person shooter video game developed by Guerrilla Games and published by Sony Computer EntertainmentKillzone Shadow Fall opts for a more open-ended\, stealth-based approach. Levels are much more open than in previous games\, allowing for multiple ways/routes to complete objectives. Also in Shadow Fall\, for the first half of the campaign\, the player is aloneKillzone Shadow Fall is a first-person shooter video game developed by Guerrilla Games and published by Sony Computer EntertainmentKillzone Shadow Fall opts for a more open-ended\, stealth-based approach. Levels are much more open than in previous games\, allowing for multiple ways/routes to complete objectives. Also in Shadow Fall\, for the first half of the campaign\, the player is alone in firefights\, with the OWL as the player's only companion\, which is able to lay down cover fire\, among other abilities. During the second half onward\, the player is occasionally joined by Echo as an ally\, where she is able to snipe enemies marked by the player… Expand"
94676,7,"A launch title for PS4. Good graphics and gameplay\, multiplayer was bleh and campaign was no where near as good as KZ3. KZ3 is the definitive KZ\, not this."
94677,7,The gameplay is fluid and has good FPS mechanics.Graphics are good being a PS4 release game.Is not the the best PS4 game or even a great PS4 game but is a good one and will bring you some hours of correct FPS game an a decent history and characters development.
94679,6,"I guess Killzone was the best PS4-launch game. Good graphics\, a sort of showcase for the PS4. But when you play it\, you realize that Killzone has a poor content. The solo mode is short and the scenario is mediocre. Multiplayer mode is a deception too. It is too simple\, not deep enough\, you cannot spend hours on KZ unless you never played any other good multiplayer FPS.There is a coopI guess Killzone was the best PS4-launch game. Good graphics\, a sort of showcase for the PS4. But when you play it\, you realize that Killzone has a poor content. The solo mode is short and the scenario is mediocre. Multiplayer mode is a deception too. It is too simple\, not deep enough\, you cannot spend hours on KZ unless you never played any other good multiplayer FPS.There is a coop mode\, but a 15€ DLC of course… Expand"
94680,8,"Thankfully\, Shadow Fall handles far better than its predecessors that were hamstrung by the limited abilities of the PlayStation 3. It’s perfectly smooth to play\, and there’s no longer a button to attach yourself to cover — simply crouching behind a chest-high wall will hide you\, and pushing forward against it will let you stick your gun out to shoot."
94682,5,"this game should have been called killzone: autocad max as thats all it feels like\, a flashy cad model simulator. ooh look at the nice gfx\, yes they are nice and very smooth so whilst the level design and art guys did a great job the gameplay guys forgot to turn up for work. this is boring\, the story is a mash of nonsense and the combat is like a fallover dead simulator but that doesntthis game should have been called killzone: autocad max as thats all it feels like\, a flashy cad model simulator. ooh look at the nice gfx\, yes they are nice and very smooth so whilst the level design and art guys did a great job the gameplay guys forgot to turn up for work. this is boring\, the story is a mash of nonsense and the combat is like a fallover dead simulator but that doesnt matter as it restarts you ten paces back.im happy my policy of only ever buying second hand games means i paid 1/5th of full price but even that seems like too much.… Expand"
94683,7,"Whilst the graphics are truly stunning and worthy of Next-Gen\, the games story mode is slightly lacking in atmosphere. The online side of the game has a whole branch of positives\, but ultimately flows in a style I found slightly unrewarding. Despite such factors\, I found myself gripped at times by what was on screen."
94684,6,This game is the definition of meh. Good gameplay but boring story with a tacked on multiplayer component. No wonder why Guerrilla didn't make a new one.
94685,6,"First game I played on the PS4\, back when it came out. The Killzone game back then had great graphics\, the story was lacking\, and the controls were meh."
94686,4,Fantastic technical achievements and a few interesting game-play elements don't make up for everything else being lazy and dull.
94688,8,10-Aug
,,
Killzone Shadow Fall is a technical masterpiece,,
,,
#NAME?,,
#NAME?,,
#NAME?,,
#NAME?,,
,,
#NAME?,,
#NAME?,,
94689,7,"Un juego que no tiene que ver casi nada con la saga\, la campaña para mi es una de las mejores de su género\, pero con un online muy pobre comparado con Killzone 2\, ese juego puso el listón del juego online demasiado alto.  Un buen juego si quieres un modo campaña de Shooter en condiciones."
94691,9,Hands down one of the best games for the PS4 simply because the graphics are truly next gen and the Owl drone is a innovative way to dispatch enemies.  This game utilizes all the features of the PS4 including the touch pad!  The environments are constantly changing and fresh and everything just feels next gen.
,,
I highly recommend this FPS!,,
94692,7,"Um dos FPS mais injustiçados dessa geração. O jogo é bom\, não é tão bom quanto o 2 ou 3\, mas está longe de ser ruim. É o carro-chefe dos FPS da Sony\, portanto\, ele merece muita atenção e mais cuidado. Espero uma sequência pra me impressionar."
94693,5,"I am a huge Killzone fan and was actually really into the competitive multiplayer scene PS3.That being said: Shadow Fall is absolutely dreadful. At least the single player is. Franchises should move forward\, not backward. No human being could play Killzone 2 or even KZ3 and then play Shadow Fall and deem this one better. I was really sad playing this. I actually talked it up to myI am a huge Killzone fan and was actually really into the competitive multiplayer scene PS3.That being said: Shadow Fall is absolutely dreadful. At least the single player is. Franchises should move forward\, not backward. No human being could play Killzone 2 or even KZ3 and then play Shadow Fall and deem this one better. I was really sad playing this. I actually talked it up to my girlfriend a lot and then she sat down with me as I started the game and watched the first hour or two... At the time I was trying to cover for it saying things like\, \""Well\, some games start slower babe\"" etc... Ugh. Needless to say it never got better. I know they were trying to push the exploration concept rather than straight forward gameplay but it was definitely not an improvement. I did complete the game of course but was not impressed.I played the multiplayer some (maybe 20 or 30 hours even) but I just couldn't get into it like the last couple Killzones. I took it back to Best Buy and the guy told me he had been receiving a LOT of them. I don't like being an outlier when reviewing things and I hate commenting on other reviews but I really feel like anybody who rates this 8 or higher needs to take a step back and play a Killzone game from 10 years ago to see how it compares.… Expand"
94694,3,"If game reviews were scored on graphics alone\, this would probably be the highest scoring game of all time. The attention to detail is absolutely mind blowing with the graphics showing you the power and potential of the PS4 in the next few coming years. At times the game is truly beautiful and atmospheric\, easily the best graphics I've ever seen on a game. But I'm an old school breed ofIf game reviews were scored on graphics alone\, this would probably be the highest scoring game of all time. The attention to detail is absolutely mind blowing with the graphics showing you the power and potential of the PS4 in the next few coming years. At times the game is truly beautiful and atmospheric\, easily the best graphics I've ever seen on a game. But I'm an old school breed of gamer which asks for game play over graphics and if it doesn't play well then I'm not too interested in the game. Shame to say the game doesn't play well\, it's a fairly passable first-person shooter which is often frustrating instead of enjoyable\, which is a shame. I often felt a constant \""I don't really know what I'm doing\""\, type of thing. It left you in a lurch without much idea what to do which meant I was never sure whether to play the game stealthy or all action\, making many moments ruined due to it not walking me through the sections properly. Also the 'cool' memorable moments like free falling was badly scripted meaning dying a lot\, having to start at bad checkpoint placement a lot and just the general feeling of damn that would of been so much better if the game actually worked... The story I can't really comment on as I didn't play the other KillZones and the story goes completely over my head but I'm sure it would be enjoyable for someone who played the other games. Multiplayer is also just okay\, nothing special or nothing to keep me interested for too long.… Expand"
94695,6,This Game Was a joke sometime hard sometime easy sometime story get amazing sometime boring its a mess but i still expect something from it and it was not a very good game
94697,6,"Good looking game\, but not great game.covering system not good.Run and shoot.Few missions so annoying  - when amount of enemies and area size or tools to deal with them is unfair just getting crossfire all over a place."
94698,8,"shadow fall was ok for a sony launch title but the levels were a bit annoying sometimes\, i didnt mind multiplayer and the story was ok. it was a bit challenging though"
94699,5,"I would write as much as I possibly can about Killzone: Shadow Fall\, but I honestly can not remember half of it. It is not a bad game\, but nothing about it is good.The gameplay is solid enough\, as it has been in previous Killzone games. The graphics in this launch title really do show off what the next-generation of consoles can really do and\, credit where credit is due\, the world thatI would write as much as I possibly can about Killzone: Shadow Fall\, but I honestly can not remember half of it. It is not a bad game\, but nothing about it is good.The gameplay is solid enough\, as it has been in previous Killzone games. The graphics in this launch title really do show off what the next-generation of consoles can really do and\, credit where credit is due\, the world that you play in is beautiful. However\, that is all this game really has to offer. I can not recall one character's name\, the plot of the game\, or any interesting gameplay mechanic.It is an average game that is boosted by its beauty\, but held back by its lack of originality.… Expand"
94700,6,"Очень красивая\, но однообразная в плане геймплея игра. Искусственный интелект противников отвратителен\, а мультиплеерная часть значительно уступает конкурентам."
94701,8,"killzone shadow fall es un juego que destaca sobretodo por la gran historia que tiene el modo campaña\, una historia que te mantiene entretenido y que no aburre \, ademas el juego se ve genial\,y se agradece el multijugador ofline con bots\,y aun que tambien se habria agradecido un multijugador local de pantalla partida con lo que ya tiene el juego esta muy bien\, ademas que que destacar sukillzone shadow fall es un juego que destaca sobretodo por la gran historia que tiene el modo campaña\, una historia que te mantiene entretenido y que no aburre \, ademas el juego se ve genial\,y se agradece el multijugador ofline con bots\,y aun que tambien se habria agradecido un multijugador local de pantalla partida con lo que ya tiene el juego esta muy bien\, ademas que que destacar su nivel grafico que es expectacular y que no como otros juegos que utilizan la pantalla tactil simplemente como un boton \,en killzone se utiliza la funcinalidad tactil… Expand"
94702,3,"Es lo peor que he jugado en muchisimo tiempo\, animaciones mal terminadas\, zonas mal programadas\, zonas frustrantes\, multijugador muy lento\, al igual que su jugabilidad.Lo unico que me ha terminado de convencer es la historia\, no me parece la mejor entrega de la saga en cuanto a argumento\, pero logra convencerme."
94703,6,"The single player campaign provides an exciting gameplay and has very good graphics + weapons. It is enjoyable and can be quite challenging during some time in the game. There are occasional glitches\, but it doesn't affect the gameplay much and sometimes adds a little humour.The multiplayer lets it down for me. Couple of reasons such as it feel bulkier and slower as you move theThe single player campaign provides an exciting gameplay and has very good graphics + weapons. It is enjoyable and can be quite challenging during some time in the game. There are occasional glitches\, but it doesn't affect the gameplay much and sometimes adds a little humour.The multiplayer lets it down for me. Couple of reasons such as it feel bulkier and slower as you move the characters around and the missions don't seem as exciting or entertaining as those on Killzone 3. Again\, the graphics are good\, but sometimes there are glitches also. I prefer the fluid movement from KZ3 if I am honest.Overall\, it isn't a bad game. I wouldn't rush back myself to play it but it is good to pass the time.… Expand"
94704,7,"Graphics are awesome... shame about the rather cliche story and gameplay. Online is pretty lacklustre too\, compared to Battlefield 4 (also available at PS4 launch). Still\, a good variety of single player campaign missions make it well worth a discount price."
94705,7,Killzone Shadow Fall is a first-person shooter video game developed by Guerrilla Games and published by Sony Computer Entertainment.
,,
#NAME?,,
#NAME?,,
94706,8,The Campaign is fun the online is fun. The game was a release title and the online is now dead it hasn't aged that well. but pick it up in a bargain bin and enjoy it
94707,10,"Мультиплеер в игре просто божественный! Разработчики идеально дополнили игру нововведениями и внесли все недостающие детали\, которых так не хватало в предыдущих частях. Довольно динамичный процесс и интересный геймлейм! Всем советую!Мультиплеер в игре просто божественный! Разработчики идеально дополнили игру нововведениями и внесли все недостающие детали\, которых так не хватало в предыдущих частях. Довольно динамичный процесс и интересный геймлейм! Всем советую!"
94709,5,"eu joguei muito pouco do Killzone no ps2\, mais eu gostava demais\, ainda mais quando jogava de dois no offline mesmo\, era muito divertido\, entao eu ate tava empolgado com esse Killzone: Shadow Fall\, entao decidi comprar\, e foi junto com Infamous Second Son meus dois primeiro jogos de ps4\, eu achei o jogo um saco\, missoes sem graças\, dificuldade boa\, mais isso nao é bem um ponto positivo\,eu joguei muito pouco do Killzone no ps2\, mais eu gostava demais\, ainda mais quando jogava de dois no offline mesmo\, era muito divertido\, entao eu ate tava empolgado com esse Killzone: Shadow Fall\, entao decidi comprar\, e foi junto com Infamous Second Son meus dois primeiro jogos de ps4\, eu achei o jogo um saco\, missoes sem graças\, dificuldade boa\, mais isso nao é bem um ponto positivo\, enredo bem cliche\, personagem nada memoravel\, grafico bons\, mais longe de ser nivel ps4\, pelo para mim\, eu esperava bem mais de Killzone: Shadow Fall. Nota 5.2… Expand"
94711,6,"If i have to be honest this game is pretty generic. The story is boring with unmerable characters. That said the first true level has sandbox levels of freedom and it is helped along by the zipline. The game has excellent controls and really feel like a game that was designed with the DuelShock 4 as it is very fluid. I will say i have way more fun with other online shooters sinse the lackIf i have to be honest this game is pretty generic. The story is boring with unmerable characters. That said the first true level has sandbox levels of freedom and it is helped along by the zipline. The game has excellent controls and really feel like a game that was designed with the DuelShock 4 as it is very fluid. I will say i have way more fun with other online shooters sinse the lack of a level up feature often makes me fell like i wasted my time if i did badly and that were no rewards. But the game is backed up by excellent visuals\, great and varied weapons\, and cool map design. Oh yeah and one final thing. The enemys are idiots and yet somehow they manage to have a difficulty spike in the latter sections of the 10 or so hour campain.… Expand"
94712,6,"Firstly it has to be noted that Killzone Shadow Fall is obscenely pretty\, containing a graphical fidelity that is fitting for next generation and experimenting with new environments and close attention to detail. Make no mistakes the vistas are stunning and at first glance the game will take your breath away but unfortunately this effect doesn't last.Firstly the parallel with historyFirstly it has to be noted that Killzone Shadow Fall is obscenely pretty\, containing a graphical fidelity that is fitting for next generation and experimenting with new environments and close attention to detail. Make no mistakes the vistas are stunning and at first glance the game will take your breath away but unfortunately this effect doesn't last.Firstly the parallel with history continues\, from the obvious Nazi/WW2 undertones of one through three this time a cold war scenario has arisen with the Helghan on one side of an enormous wall and the Vektans on the other both supposedly at peace whilst running covert ops that appear to be the least covert in all of history considering the amount captured people\, botched operations and indeed the player themselves being captured comes into play. The story dismisses this potentially interesting concept in favour of recreating another standard unremarkable plot of FPS staple based around some nondescript terrorist group who have decided to cause trouble because reasons.The plot is at best unremarkable leaving no considerable impact even when it sets itself up to do so\, threating mass catastrophe or death with a mission that despite the Shadow Marshals\, that is the Vektan Black Ops\, apparent multiple membership only the player character can be sent to do anything and as such it throws away the subtexts and smaller pieces in favour of pushing the ham fisted main storyline forwards in an absolutely nonsensical way particularly given from cutscenes alone if logic was applied the player should be dead several times over. The actual main plot is not enough to hold attention with several blaring gaps such as an early mission [*SPOILERS*] where trains are turned into mobile missiles and the Vektans lose control of the system but do not simply use the emergency stop to cut off electricity leaving them useless rather shovelling the player into obviously deliberate level design [*END SPOILERS*]Worse the human element of the story disintegrates as the player is thrust into the role of an elite soldier who can take on entire battalions alone\, defeat impossible odds etc and it all gives the game an inconsistent tone as one minute there is mass remonstration about the horrors of the Helghast and the atrocities of the continuing war then the game thrusts you into a fantastical situation demanding you defy all odds to save everyone. Its a very detached experience and the AI doesn't help one bit being very short on brains or programming as your allies refuse to move up unless you hit a trigger point twenty feet ahead of the logical regroup point or throw yourself headlong into enemy bullets for several minutes and in the few occasions you have help you almost wish you didn't.Having said that the gunplay is weighty and the balancing feels spot on\, they're not so heavy as in two nor are they as floaty as three and guerrilla must be commended for finding this balance. The levels compliment such gunplay being multi-dimensional and allowing multiple approaches across various floors and areas is a lot of fun only this gets removed in favour of linear corridors later on and there are still the unnecessary sequences which will frustrate turning into trial and error repeats of ill thought out areas. Largely however the level design is excellent and when combined with the gunplay extremely gratifying although enemies in wider areas respawn quicker than you can find ammo to remove them making it annoying when you clear an area for a flanking manoeuvre\, have to run from a grenade\, come back and everyone is alive once more.The game certainly attempts some innovation such as the OWL companion\, a standard roster of appropriately textured and excellent sounding space age weapons but refuses to go anywhere with what it innovates being unsure of the power of next gen as of yet which is to be expected but it still leaves the elements feeling a bit too empty particularly when they're coupled with a total lack of guidance. Normally games lead you by the hand to an excruciating degree\, but Killzone does the opposite with so much beauty on screen it's nearly impossible in some cases to work out where it is you're supposed to be going.There are also some RPG elements such as audio diaries and the like which add a nice overall tone and make the world seem more alive and draw you in with optional exposition to support the events around you in an attempt to connect them or to provide more information than the cutscenes alone and any such collectibles are welcome whatever the game may be undeniably adding to the experience.Ultimately killzone is a solid and graphically beautiful FPS that has some minor innovation but a bog standard plot\, forgettable characters and whilst a solid level design that for the most part is different and fun a lack of appreciation of its own depth in this respect at points. It is not by any means bad simply not the huge leap to next gen some may wish for.… Expand"
94713,8,Killzone is a slower paced online shooter that has a lot of positives.  I like the class options and customization.  They are simple yet offer a variety of options.  I wish there were a hardcore option I am not a fan of needing to pump enemies with five several rounds to down them.  The voice acting in the story is pretty disappointing but having the drone as a sidekick was a cool touch.Killzone is a slower paced online shooter that has a lot of positives.  I like the class options and customization.  They are simple yet offer a variety of options.  I wish there were a hardcore option I am not a fan of needing to pump enemies with five several rounds to down them.  The voice acting in the story is pretty disappointing but having the drone as a sidekick was a cool touch.  Overall worth getting.… Expand
94621,10,"If you like kz2 or kz3\, you will love this!!!  They stay true to their roots and the new engine looks phenomenal!  Plus\, free map DLC...doesn't get much better than that!!!"
94622,9,The multiplayer for this game is IMO the best FPS multiplayer's available (and I never miss an FPS). By a considerable amount this game lays waste to its competitors and has an awesome DLC policy.
94623,5,"Though graphically strong\, the game has little substance beyond the first two missions. A solid shooter\, but youve seen all it does after the first 30 minutes. The story is somewhat interesting\, but wasted behind bland characters and uninteresting dialogue.The multiplayer would be a redeeming factor if it did anything that wasnt mediocre. Slow paced with a lacking community\, there isThough graphically strong\, the game has little substance beyond the first two missions. A solid shooter\, but youve seen all it does after the first 30 minutes. The story is somewhat interesting\, but wasted behind bland characters and uninteresting dialogue.The multiplayer would be a redeeming factor if it did anything that wasnt mediocre. Slow paced with a lacking community\, there is little fun to be had and it feels like a missed opportunity.This is definitely a game to buy from the bargain bin.… Expand"
94624,10,"Je ne suis pas porté sur les fps\, mais après l'avoir loué je l'ai achetéJ'ai été soufflé par le visuel et le rythme du jeuxTrès impressionnant"
94719,8,"The Playstation 4 I purchased is the first Playstation I've ever owned\, so I was REALLY Excited to try this exclusive out and boy was I NOT let down.  This game\, from a graphics and mechanics standpoint\, is the definition of a next-gen game.  They were freaking incredible\, the details in everything from rain dripping down a characters face\, to the tiny pebbles and cracks littered all overThe Playstation 4 I purchased is the first Playstation I've ever owned\, so I was REALLY Excited to try this exclusive out and boy was I NOT let down.  This game\, from a graphics and mechanics standpoint\, is the definition of a next-gen game.  They were freaking incredible\, the details in everything from rain dripping down a characters face\, to the tiny pebbles and cracks littered all over the rocky cliffs; it was absolutely insane.  Movement felt very realistic in that doing things like sprinting would make the screen move as if the character were actually running and not just floating as it feels in many other FPSs.As for the campaign\, I found the gameplay itself to be a lot of fun\, however there were several parts in it that were very non-first-person shooter\, that I felt took a little bit of the enjoyment out of the campaign.    The story was very tough to follow and found myself having no idea why I was doing what I was doing\, but at the same time I was enjoying myself (this also could be because I've never played a KIllzone game before).  There were some parts of the campaign that were challenging\, but overall I moved through the campaign with relative ease even when playing it on the hardest difficulty.  So while the story itself was difficult to follow and there were some parts of the campaign that had no right being in an FPS in the first place\, overall the gameplay was a lot of fun and definitely helped prepare me for the multiplayer.Personally LOVE the multiplayer in Killzone Shadow Fall.  I've been playing Warzone which is basically a combination of every FPS game type known to man combined into one single game.  So basically every 5 minutes or so the objective of the game changes from Team Deathmatch\, to Search and Destroy\, or to a Domination style game type\, to a beacon retrieval game type.  The game type utilizes every corner of the maps and with the objective constantly changing it keeps you on your feet and results in a really intense and enjoyable experience.  Multiplayer utilizes a lot of the guns\, abilities\, load out options that you experienced in the campaign as well as incorporates some new aspects as well\, still giving you that slight feeling of uniqueness.  Most\, if not all\, of the load outs abilities provide some benefit to you and your team so it does a good job of promoting group cooperation and allows for those high-five moments you get when assisting your buddies.  Overall I think the Killzone: Shadow Fall's multiplayer is extremely fun\, and think anyone that is a fan of online shooters would thoroughly enjoy this game.… Expand"
94720,8,"First thing you're going to notice about this game is the stunning graphics! Gameplay is solid and the controls work well\, great choice as a launch title for the ps4. Despite the great campaign there's not much more to shadow fall\, multiplayer is nothing amazing and will feel repetitive and dull quickly."
94721,4,"This review is for the single player campaign of Killzone: Shadow Fall. With that disclaimer out of the way…wooboy\, where to begin? What a turd--er\, I mean\, what a vapid\, listless\, fragmented game. And don't even get me started on the story\, writing\, and voice acting (note to Gene Farber and David Harewood: reading lines is NOT acting).For the record\, I can overlook a terrible story inThis review is for the single player campaign of Killzone: Shadow Fall. With that disclaimer out of the way…wooboy\, where to begin? What a turd--er\, I mean\, what a vapid\, listless\, fragmented game. And don't even get me started on the story\, writing\, and voice acting (note to Gene Farber and David Harewood: reading lines is NOT acting).For the record\, I can overlook a terrible story in a first person shooter. I can even overlook laughably bad voice acting. What I can not overlook is haphazard\, nonsensical level design. Slapping the descriptors \""free-form\"" and \""open-ended\"" onto level design in no way compensates for the complete lack of direction. I can't count of the number of times I got lost in each level. Nothing breaks the rhythm of an FPS like poor level design. Every time I was finally getting into the action\, a firefight would abruptly end with no indication as to where the hell I should go next. Admittedly\, the HUD will give you environmental markers if you tap up on the D-pad\, but this only adds to the broken rhythm. And why do the markers disappear to begin with?On top of the insipid levels\, the controls are sluggish and unintuitive. In particular\, the touchpad and HUD integration for the OWL sentry are both annoying and distracting (am I blasting those shielded Helghast with an EMP or shooting them?). I finally got the hang of the OWL\, but I was over 3/4s of the way through the game. Speaking of the OWL\, why does it allow you to zipline to map areas that result in instant death? I'll tell you why: poor level design.Killzone: Shadow Fall has a nugget of redemption in its pristine graphics\, but even then\, the environments feel devoid of life. Pretty lighting doesn't make up for bad motion capture. NPCs look like they are gliding across the map.In the end\, perhaps the best thing I can say about this game is that it is a launch title. Pretty\, and full of promise for things to come\, but ultimately a waste of my $60.… Expand"
94722,4,"This game has really stunning textures ....and that's were the good stops the game physics are awful the music is bland\, and shootin someone dead \, well it's just not fun ! In a game were you primarily shoot people I would have thought they would at least make that part fun ? Do yourself a favour and don't get this"
94723,4,"KillZone 3 better  3 times !!! this game is  like \"" Hey! I want my money back!!\"" this  is not what i paid for.- Gameplay: we have to finish it quickly! but we don have time! wha we gonna do? we sell what we have!- Graphics: Really Good!!"
94724,1,"Solo: A linear game\, with a generic story. Go from A to B\, primarily solve the problem\, secondarily occasionally shoot something. This is not a First Person Shooter\, it's a First Person Puzzler.Online Multiplayer: Awkward\, slow\, muddy controls thanks to the game engine. Jerky firing\, useless sights\, slow grenade throws\, limited weapons\, limited attachments. A horrid experience.Solo: A linear game\, with a generic story. Go from A to B\, primarily solve the problem\, secondarily occasionally shoot something. This is not a First Person Shooter\, it's a First Person Puzzler.Online Multiplayer: Awkward\, slow\, muddy controls thanks to the game engine. Jerky firing\, useless sights\, slow grenade throws\, limited weapons\, limited attachments. A horrid experience.Trophies: 33 total\, 22 Solo\, 11 MP. Sadly the MP trophies would take 100s of hours of play to unlock\, and since the MP mode is so terrible\, it will not happen for most people\, not even hardcore trophy hunters.I would value this game at £20/$30\, it looks good enough\, but plays poorly. You can get the same clunky MP experience from Blacklight: Retribution for free on PSN. If you enjoy Call of Duty MP\, then you are best sticking with Call of Duty. If you want a Sci-Fi experience\, try Warframe\, Blacklight: Retribution\, or DC Universe Online for Free until the release of Destiny.… Expand"
94726,4,"As a huge Killzone fan\, this was the game that I looked most forward to on the Next Gen consoles.  The high intensity and great graphics on Killzone 3 made me anticipate this game even more.  Upon purchasing a PS4\, I also received several games\, Killzone being one of them.  Let me say\, the graphics were incredible!  Many of my friends thought I was watching a movie!  However\, for someAs a huge Killzone fan\, this was the game that I looked most forward to on the Next Gen consoles.  The high intensity and great graphics on Killzone 3 made me anticipate this game even more.  Upon purchasing a PS4\, I also received several games\, Killzone being one of them.  Let me say\, the graphics were incredible!  Many of my friends thought I was watching a movie!  However\, for some reason\, I got bored of the game very fast and it was a slow moving\, intensity lacking campaign.… Expand"
94727,4,"What a horrible game\, if this hadnt been part of a series ive always played i would of sold it after the first mision. The gameplay is horrible and couldnt be more clunky. The story gives me no interest\, all previous killzones you are part of a squad\, on shadow fall you do most missions alone and it is just not interesting. For me the worst thing is the lighting. Its atrocious\, they haveWhat a horrible game\, if this hadnt been part of a series ive always played i would of sold it after the first mision. The gameplay is horrible and couldnt be more clunky. The story gives me no interest\, all previous killzones you are part of a squad\, on shadow fall you do most missions alone and it is just not interesting. For me the worst thing is the lighting. Its atrocious\, they have tried to hard with it and you just cant see anything\, this includes the muzzle flash will means you cant see what your shooting. No idea what they were thinking\, developers clearly confused themselves. Go back to the old formula please guerilla games.… Expand"
94728,6,"Meh.... \""Killzone\"". Blue vs red; good vs evil. Technically pretty good but I don't like the concept at all / at all..... how your dismissive mother might imagine a video game."
94729,7,"Killzone Shadow Fall deserves less\, Guerrilla and Sony tried to hide its real resolution and frame drops with false marketing and trying to focus the attention on its awful lightning."
94730,3,"I've never played a killzone game and now I see why. When I bought the game I was expecting Doom or Duke Nukem. What I got was another lame\, repetitive shooter with a weak campaign mode and another kiddie room multiplayer. No thought\, no strategy\, no real skill\, just run and gun or camp and snipe. This genre of gameplay needs to be laid to rest right beside killzone in a hole six feet deep."
94731,6,"So let me get this straight. The Vektans destroy Helgan and make it uninhabitable\, so they give up half their own planet to the surviving Helgast because they were feeling sorry for them ? Talk about a crappy storyline. Anyway\, I enjoyed the previous Killzone games but this one is pretty ordinary. Coupled with the new Sony controller which feels even less comfortable in the hand than theSo let me get this straight. The Vektans destroy Helgan and make it uninhabitable\, so they give up half their own planet to the surviving Helgast because they were feeling sorry for them ? Talk about a crappy storyline. Anyway\, I enjoyed the previous Killzone games but this one is pretty ordinary. Coupled with the new Sony controller which feels even less comfortable in the hand than the PS3 version and I am glad I got this as a freebie. Particularly annoying is the fact that I can't exchange the basic loadout assault rifle for something else\, so I only have one variable weapon option. The OWL is fun to use\, but seems to go missing quite often. If you are thinking of spending your money on this one\, I wouldn't bother.… Expand"
94732,3,"an utter let down. apart from the very few good moments in the single player campaign this is nothing compared to the amazing killzone 1\,2\,3. the multiplayer is fun for one game and the snipers are useless.now sony have finally made killzone a big thing is makes it a huge money grab\, you have to pay for co-op!!!!! sev or rico don't make an appearance and no rico's lmg. if you played the first three games you should play this. it is a good tech demo for the ps4 but the verdict brings this down as a poor shooter… Expand"
94733,10,"THE NEXT GEN FPS.Beautiful and difficult.Campaign is boring but multi is incredible.A technical FPS\, you have to go deep in order to understand the power of Killzone SF."
94734,7,"Where do I start with Killzone: Shadow Fall? Do you start with it's beautiful graphics that gives a pc a run for it's money? Or should I start with the boring and typical First Person Shooter campaign. This game left me feeling disappointed\, but at the same time\, extremely impressed with my ps4. I was bored throughout the shooting gallery of a campaign\, even though it showed some flashesWhere do I start with Killzone: Shadow Fall? Do you start with it's beautiful graphics that gives a pc a run for it's money? Or should I start with the boring and typical First Person Shooter campaign. This game left me feeling disappointed\, but at the same time\, extremely impressed with my ps4. I was bored throughout the shooting gallery of a campaign\, even though it showed some flashes of excellency. I wish we would have been in the city more throughout it\, not just one mission. Now\, to look at the multiplayer\, one of the best in this series. I played killzone 3 multiplayer extensively on the ps3\, enough to understand how these games work. This game provides  0 aim assist\, and on console\, it can be very difficult. But the experience I had with the multiplayer was great\, it's what saves this game. Also the free dlc maps from the developer helps\, wish we would see that more.… Expand"
94735,2,Enemies are so far and tiny. Flash from guns. So difficult to see. I want to shoot enemies from short  I some times can see only tiny enemy's face and head. But I love the design of guns though.
94736,10,Another game that was different from it's predecessors that got mixed reactions because of the changes (kind of like Halo 4) but was fantastic in my opinion. The story and gameplay were seller and the visuals were amazing. Didn't feel like a traditional Killzone game to be honest but it still was an amazing game
94738,1,"What a waste of money. Just got a PS4 and picked this up used. Sorry to all those who bought this new. I know is a sci fi shoot but dang was the story meh. AI was garbage\, mission design was terrible and the pacing just put me to sleep. I couldn’t uninstall it fast enough."
94739,4,"Why did you want to play this game?Horizon Zero Dawn is one of my favorite games of all time. The same studio that made that game\, made this game. I also really like First Person Shooters so I thought this game was going to be right up my alley.\n\nWhat did you not like about it?\n\nI don't know what it is about this game but it just did not click for me at all. The shooting felt off\,Why did you want to play this game?Horizon Zero Dawn is one of my favorite games of all time. The same studio that made that game\, made this game. I also really like First Person Shooters so I thought this game was going to be right up my alley.What did you not like about it?I don't know what it is about this game but it just did not click for me at all. The shooting felt off\, the story tried to make me care but I just did not care. The levels of themselves were just too big and convoluted. It's just not a great game\, there are much better FPS available.How much time did you put into it?I probably played the game for 4ish hours.Do you think you'll try it again at some point?No\, this game is just not worth your or my time. There are much better options out there.… Expand"
94740,8,"A killzone with taste of fun and boredom+ amazing graphics+ fun multiplayer+ mostly fun campaign+ good maps \, guns.....negative- sometimes boring campaign- clichés in storynot a perfect shooter game\, no even far from that but is still better then the call of duty's ( since black ops 2)and is just gorgeous"
